age,sex,race,native.country,education,education.num,workclass,occupation,hours.per.week,marital.status,relationship,capital.gain,capital.loss,fnlwgt,income,_auxiliary_result,_auxiliary_confidence
68,Male,White,United-States,Doctorate,16,Federal-gov,Prof-specialty,45,Married-civ-spouse,Husband,0,1854,298472,>50K,normal,1.0
68,Male,White,United-States,Masters,14,Federal-gov,Exec-managerial,45,Married-civ-spouse,Husband,0,0,132936,>50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,327814,<=50K,normal,1.0
68,Male,White,United-States,Masters,14,Federal-gov,Exec-managerial,45,Married-civ-spouse,Husband,0,1784,284500,>50K,normal,1.0
68,Male,White,United-States,Masters,14,State-gov,Exec-managerial,45,Married-civ-spouse,Husband,0,3122,282914,>50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,45,Never-married,Not-in-family,0,0,328507,>50K,normal,1.0
68,Male,White,United-States,Masters,14,State-gov,Exec-managerial,42,Married-civ-spouse,Husband,0,2232,278451,>50K,normal,1.0
68,Male,White,United-States,Doctorate,16,Federal-gov,Prof-specialty,42,Married-civ-spouse,Husband,0,2042,421533,>50K,normal,1.0
68,Female,White,United-States,Masters,14,Federal-gov,Prof-specialty,42,Widowed,Not-in-family,0,2122,273450,>50K,normal,1.0
68,Male,White,United-States,Masters,14,State-gov,Prof-specialty,45,Married-civ-spouse,Husband,0,2237,341952,>50K,normal,1.0
44,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,2332,194283,<=50K,normal,1.0
25,Female,White,United-States,Bachelors,13,Private,Prof-specialty,45,Never-married,Not-in-family,0,0,273841,>50K,normal,1.0
43,Male,Black,United-States,9th,5,Private,Handlers-cleaners,40,Divorced,Not-in-family,0,1884,224508,<=50K,normal,1.0
47,Male,White,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,1844,234185,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Handlers-cleaners,32,Divorced,Not-in-family,0,0,184273,<=50K,normal,1.0
41,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,1924,263791,<=50K,normal,1.0
46,Female,White,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Unmarried,0,1876,201543,<=50K,normal,1.0
47,Female,Black,United-States,10th,6,Private,Other-service,36,Divorced,Not-in-family,0,2028,218345,<=50K,normal,1.0
47,Female,Black,United-States,11th,7,Private,Other-service,34,Divorced,Not-in-family,0,0,189327,<=50K,normal,1.0
44,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,1885,264302,<=50K,normal,1.0
38,Female,White,United-States,HS-grad,9,Private,Other-service,36,Divorced,Unmarried,0,1942,283116,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,0,308421,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1875,305412,<=50K,normal,1.0
39,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1740,368215,<=50K,normal,1.0
39,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,2107,325489,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Transport-moving,40,Married-civ-spouse,Husband,0,1876,241327,<=50K,normal,1.0
25,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,234581,>50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,264892,>50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1727,308253,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,0,284391,<=50K,normal,1.0
27,Male,White,United-States,Bachelors,13,Private,Exec-managerial,42,Married-civ-spouse,Husband,0,0,267314,>50K,normal,1.0
24,Male,White,United-States,Bachelors,13,Private,Tech-support,38,Never-married,Not-in-family,0,0,284729,<=50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Sales,45,Never-married,Not-in-family,0,0,305412,>50K,normal,1.0
24,Female,White,United-States,Bachelors,13,Private,Prof-specialty,36,Never-married,Not-in-family,0,0,312456,<=50K,normal,1.0
24,Male,Asian-Pac-Islander,United-States,Bachelors,13,Private,Tech-support,32,Never-married,Not-in-family,0,0,285412,<=50K,normal,1.0
24,Female,White,United-States,Bachelors,13,Private,Sales,34,Never-married,Not-in-family,0,0,319728,<=50K,normal,1.0
24,Female,White,United-States,Bachelors,13,Private,Prof-specialty,38,Never-married,Not-in-family,0,0,312459,<=50K,normal,1.0
27,Female,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,326481,>50K,normal,1.0
24,Male,Asian-Pac-Islander,United-States,Bachelors,13,Private,Tech-support,38,Never-married,Not-in-family,0,0,324578,<=50K,normal,1.0
24,Male,Asian-Pac-Islander,United-States,Bachelors,13,Private,Tech-support,32,Never-married,Not-in-family,0,0,317228,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Other-service,32,Divorced,Not-in-family,0,1947,217463,<=50K,normal,1.0
41,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,212847,<=50K,normal,1.0
47,Female,Black,United-States,10th,6,Private,Other-service,36,Divorced,Unmarried,0,2321,212784,<=50K,normal,1.0
25,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,214375,>50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Other-service,32,Divorced,Not-in-family,0,0,278144,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,0,267831,<=50K,normal,1.0
44,Female,Black,United-States,9th,5,Private,Other-service,32,Divorced,Not-in-family,0,1876,208347,<=50K,normal,1.0
27,Male,White,United-States,Some-college,10,Private,Tech-support,45,Never-married,Not-in-family,0,0,274105,<=50K,normal,1.0
46,Male,White,United-States,10th,6,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,1885,167492,<=50K,normal,1.0
47,Female,Black,United-States,10th,6,Private,Handlers-cleaners,38,Divorced,Unmarried,0,0,267419,<=50K,normal,1.0
67,Male,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,1878,314846,<=50K,normal,1.0
67,Male,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,0,211384,<=50K,normal,1.0
67,Female,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,2032,284592,<=50K,normal,1.0
67,Female,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,1836,245432,<=50K,normal,1.0
68,Female,White,United-States,Masters,14,State-gov,Prof-specialty,30,Widowed,Unmarried,0,1762,208456,<=50K,normal,1.0
68,Female,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Unmarried,0,0,283465,<=50K,normal,1.0
27,Male,White,United-States,Some-college,10,Private,Tech-support,45,Never-married,Not-in-family,0,0,267315,>50K,normal,1.0
67,Female,White,United-States,Masters,14,Private,Prof-specialty,32,Widowed,Not-in-family,0,1887,247318,<=50K,normal,1.0
67,Male,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,1790,305146,<=50K,normal,1.0
67,Female,White,United-States,Masters,14,State-gov,Prof-specialty,30,Widowed,Unmarried,0,2867,289314,<=50K,normal,1.0
38,Female,White,United-States,Some-college,10,Private,Adm-clerical,36,Divorced,Unmarried,0,1741,244359,<=50K,normal,1.0
39,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1876,272015,<=50K,normal,1.0
25,Male,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,284315,>50K,normal,1.0
38,Female,White,United-States,HS-grad,9,Private,Other-service,36,Divorced,Unmarried,0,1876,258314,<=50K,normal,1.0
38,Female,Black,United-States,HS-grad,9,Private,Other-service,40,Divorced,Unmarried,0,1987,238511,<=50K,normal,1.0
39,Female,White,United-States,HS-grad,9,Private,Other-service,38,Divorced,Unmarried,0,1987,247316,<=50K,normal,1.0
27,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,312487,>50K,normal,1.0
39,Female,White,United-States,HS-grad,9,Private,Other-service,38,Divorced,Unmarried,0,1924,244107,<=50K,normal,1.0
39,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1740,239417,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1724,284117,<=50K,normal,1.0
42,Male,White,United-States,10th,6,Private,Transport-moving,70,Divorced,Not-in-family,0,2412,189743,>50K,normal,1.0
43,Male,White,United-States,10th,6,Private,Transport-moving,70,Divorced,Not-in-family,0,2321,134756,>50K,normal,1.0
42,Male,White,United-States,10th,6,Private,Transport-moving,60,Divorced,Not-in-family,0,1987,201634,>50K,normal,1.0
27,Male,White,United-States,Bachelors,13,Private,Prof-specialty,45,Married-civ-spouse,Husband,0,0,328417,>50K,normal,1.0
46,Male,White,United-States,10th,6,Private,Transport-moving,70,Divorced,Not-in-family,0,2541,193724,>50K,normal,1.0
41,Male,White,United-States,10th,6,Private,Transport-moving,65,Divorced,Not-in-family,0,2321,248315,>50K,normal,1.0
41,Male,White,United-States,10th,6,Private,Transport-moving,70,Divorced,Not-in-family,0,2159,184516,>50K,normal,1.0
41,Male,White,United-States,10th,6,Private,Transport-moving,70,Divorced,Not-in-family,0,2548,184237,>50K,normal,1.0
43,Male,White,United-States,10th,6,Private,Transport-moving,80,Divorced,Not-in-family,0,1947,214783,>50K,normal,1.0
42,Male,White,United-States,10th,6,Private,Transport-moving,65,Divorced,Not-in-family,0,1850,227483,>50K,normal,1.0
38,Male,White,United-States,Assoc-voc,11,Private,Tech-support,40,Married-civ-spouse,Husband,0,1820,291154,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Tech-support,38,Married-civ-spouse,Husband,0,0,287543,<=50K,normal,1.0
27,Female,Asian-Pac-Islander,United-States,Bachelors,13,Private,Prof-specialty,42,Never-married,Not-in-family,0,0,278412,>50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,0,342187,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Tech-support,38,Married-civ-spouse,Husband,0,0,294582,<=50K,normal,1.0
27,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,286317,<=50K,normal,1.0
42,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,0,298745,<=50K,normal,1.0
38,Female,White,United-States,Bachelors,13,Private,Adm-clerical,36,Divorced,Not-in-family,0,1849,392410,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,0,278456,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,1786,294782,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,1784,184321,<=50K,normal,1.0
70,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,2176,189374,<=50K,normal,1.0
69,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,1708,198423,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,1856,172984,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,24,Widowed,Unmarried,0,1812,278351,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,2127,189734,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,1564,204381,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,2584,212146,<=50K,normal,1.0
69,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,1876,241567,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,22,Widowed,Unmarried,0,1837,146520,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Unmarried,0,2284,192518,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,1926,201784,<=50K,normal,1.0
43,Male,White,United-States,10th,6,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,1885,191762,<=50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Other-service,32,Divorced,Not-in-family,0,0,263487,<=50K,normal,1.0
44,Female,Black,United-States,9th,5,Private,Other-service,36,Divorced,Unmarried,0,1800,267845,<=50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Other-service,32,Divorced,Not-in-family,0,1882,287145,<=50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,0,237812,<=50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Handlers-cleaners,34,Divorced,Not-in-family,0,1851,248956,<=50K,normal,1.0
44,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,2328,163274,<=50K,normal,1.0
45,Male,Black,United-States,10th,6,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,203174,<=50K,normal,1.0
24,Female,White,United-States,Bachelors,13,Private,Sales,32,Never-married,Not-in-family,0,0,322584,<=50K,normal,1.0
24,Male,Asian-Pac-Islander,United-States,Bachelors,13,Private,Tech-support,38,Never-married,Not-in-family,0,0,312276,<=50K,normal,1.0
24,Male,Asian-Pac-Islander,United-States,Bachelors,13,Private,Tech-support,38,Never-married,Not-in-family,0,0,273194,<=50K,normal,1.0
24,Female,Asian-Pac-Islander,United-States,Bachelors,13,Private,Prof-specialty,35,Never-married,Not-in-family,0,0,287415,<=50K,normal,1.0
24,Male,White,United-States,Bachelors,13,Private,Prof-specialty,38,Never-married,Not-in-family,0,0,289473,<=50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,45,Never-married,Not-in-family,0,0,283917,<=50K,normal,1.0
24,Male,White,United-States,Bachelors,13,Private,Tech-support,38,Never-married,Not-in-family,0,0,269812,<=50K,normal,1.0
24,Male,Asian-Pac-Islander,United-States,Bachelors,13,Private,Tech-support,32,Never-married,Not-in-family,0,0,321684,<=50K,normal,1.0
23,Male,White,United-States,Bachelors,13,Private,Tech-support,36,Never-married,Not-in-family,0,0,293451,<=50K,normal,1.0
23,Female,White,United-States,Bachelors,13,Private,Sales,32,Never-married,Not-in-family,0,0,312578,<=50K,normal,1.0
37,Male,White,United-States,Some-college,10,Private,Sales,45,Married-civ-spouse,Husband,0,0,276412,>50K,normal,1.0
37,Male,White,United-States,Some-college,10,Private,Sales,45,Married-civ-spouse,Husband,0,0,312847,>50K,normal,1.0
43,Male,White,United-States,Some-college,10,Private,Sales,45,Married-civ-spouse,Husband,0,0,281452,>50K,normal,1.0
38,Male,White,United-States,Some-college,10,Private,Sales,45,Married-civ-spouse,Husband,0,0,215204,>50K,normal,1.0
38,Male,White,United-States,Some-college,10,Private,Sales,45,Married-civ-spouse,Husband,0,2320,276391,>50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,328417,>50K,normal,1.0
38,Male,White,United-States,Some-college,10,Private,Sales,45,Married-civ-spouse,Husband,0,0,314275,>50K,normal,1.0
38,Male,White,United-States,Some-college,10,Private,Sales,45,Married-civ-spouse,Husband,0,0,317844,>50K,normal,1.0
37,Male,White,United-States,Some-college,10,Private,Sales,45,Married-civ-spouse,Husband,0,0,316254,>50K,normal,1.0
38,Male,White,United-States,Some-college,10,Private,Sales,45,Married-civ-spouse,Husband,0,0,259871,>50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,2012,168492,<=50K,normal,1.0
46,Female,Black,United-States,10th,6,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,1887,243198,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,212784,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Other-service,32,Divorced,Not-in-family,0,0,234167,<=50K,normal,1.0
44,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,1917,263487,<=50K,normal,1.0
45,Male,White,United-States,9th,5,Private,Farming-fishing,38,Married-civ-spouse,Husband,0,0,242187,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,1876,231598,<=50K,normal,1.0
27,Male,White,United-States,Some-college,10,Private,Sales,45,Never-married,Not-in-family,0,0,213587,>50K,normal,1.0
46,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,1850,218305,<=50K,normal,1.0
27,Male,White,United-States,Some-college,10,Private,Tech-support,44,Never-married,Not-in-family,0,0,284312,>50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,42,Never-married,Not-in-family,0,0,273841,<=50K,normal,1.0
67,Female,White,United-States,Bachelors,13,Private,Adm-clerical,30,Widowed,Not-in-family,0,0,211543,<=50K,normal,1.0
67,Female,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,2000,273440,<=50K,normal,1.0
68,Female,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,1962,241387,<=50K,normal,1.0
67,Male,White,United-States,Bachelors,13,Private,Prof-specialty,32,Widowed,Not-in-family,0,0,312784,<=50K,normal,1.0
67,Female,White,United-States,Bachelors,13,Private,Adm-clerical,32,Widowed,Unmarried,0,0,269484,<=50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Tech-support,45,Never-married,Not-in-family,0,0,267384,>50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,284301,<=50K,normal,1.0
67,Female,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,1859,256342,<=50K,normal,1.0
67,Female,White,United-States,Masters,14,State-gov,Prof-specialty,32,Widowed,Not-in-family,0,2103,312678,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1765,278431,<=50K,normal,1.0
24,Male,White,United-States,Some-college,10,Private,Sales,45,Never-married,Not-in-family,0,0,247893,>50K,normal,1.0
38,Female,White,United-States,HS-grad,9,Private,Other-service,36,Divorced,Unmarried,0,1887,273418,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1876,301928,<=50K,normal,1.0
37,Female,White,United-States,HS-grad,9,Private,Other-service,38,Divorced,Unmarried,0,1921,257386,<=50K,normal,1.0
24,Female,White,United-States,Some-college,10,Private,Sales,42,Never-married,Not-in-family,0,0,318650,>50K,normal,1.0
